Estado civil,Modo de aplicacion,Orden de aplicacion,Carrera,Jornada,Nivel educativo previo,Nota educacion previa,Nacionalidad,Educacion madre,Educacion padre,Ocupacion madre,Ocupacion padre,Nota de admisión,Desplazado,Necesidades educativas especiales,Deudor,Pago de matricula al dia,Genero,Becado,Edad de ingreso,Internacional,Creditos homologados 1er semestre,Materias inscritas 1er semestre,Evaluaciones 1er semestre,Materias aprobadas 1er semestre,Promedio 1er semestre,Materias sin evaluacion 1er semestre,Creditos homologados 2do semestre,Materias inscritas 2do semestre,Evaluaciones 2do semestre,Materias aprobadas 2do semestre,Promedio 2do semestre,Materias sin evaluación 2do semestre,Tasa de desempleo,Tasa de inflacion,PIB,Resultado
Soltero,Especialización tecnológica,1,Diseño comunicación,Diurna,Especialización tecnológica,150,Portugués,Otro 11,Primaria,Técnico,No calificado,147.7,No,No,Sí,Sí,Mujer,Sí,22,No,2,7,7,7,13.57142857,0,5,9,9,9,13.77777778,0,12.4,0.5,1.79,Graduate
Casado,Mayor de 23,1,Higiene oral,Diurna,Educación básica,133.1,Portugués,Primaria,Básica ciclo 2,No calificado,No calificado,123,No,No,No,Sí,Mujer,No,31,No,0,7,13,6,11.83333333,0,0,7,8,7,12.22857143,0,12.4,0.5,1.79,Graduate
Soltero,2da fase,1,Educación básica,Diurna,Secundaria,141,Portugués,Básica ciclo 3,Básica ciclo 3,No calificado,Operador maquinaria,142.8,No,No,No,Sí,Mujer,Sí,19,No,0,7,7,7,14.42857143,0,0,7,7,7,14.14285714,0,16.2,0.3,-0.92,Graduate
Soltero,1ra fase general,2,Multimedia,Diurna,Secundaria,140,Portugués,Secundaria completa,Grado,Técnico,Técnico,138.3,Sí,No,No,Sí,Mujer,No,18,No,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Enrolled
Soltero,1ra fase general,2,Turismo,Diurna,Secundaria,136,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,Obrero calificado,125.2,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,8,6,12.28571429,0,0,6,9,5,12.4,0,8.9,1.4,3.51,Graduate
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,140,Portugués,Otro 11,Secundaria completa,Directivo,Otro,141.8,No,No,No,Sí,Mujer,No,21,No,0,5,7,5,14.4,0,0,5,5,5,13.8,0,7.6,2.6,0.32,Graduate
Soltero,2da fase,5,Enfermería,Diurna,Secundaria,143,Portugués,Básica ciclo 2,Secundaria completa,No calificado,Obrero calificado,130.6,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,8,7,13.15,0,0,8,9,8,15.06875,0,13.9,-0.3,0.79,Graduate
Soltero,Especialización tecnológica,1,Administración,Diurna,Especialización tecnológica,130,Caboverdiano,Pregrado,Primaria,Profesional,Operador maquinaria,130,No,No,Sí,No,Hombre,No,25,Sí,0,5,6,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,Dropout
Soltero,Internacional,1,Ing. Informática,Diurna,Secundaria,133.1,Brasileño,Secundaria completa,Grado,Servicios,Operador maquinaria,100,No,No,Sí,Sí,Hombre,No,21,Sí,0,5,5,0,0,0,0,6,8,0,0,0,11.1,0.6,2.02,Dropout
Soltero,3ra fase,2,Enfermería,Diurna,Secundaria,129,Portugués,Básica ciclo 2,Primaria,Servicios,Servicios,119,Sí,No,No,Sí,Mujer,Sí,19,No,0,8,8,7,12.34285714,0,0,8,8,7,12.34285714,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,2,Periodismo,Diurna,Secundaria,132,Portugués,Básica ciclo 2,Secundaria completa,No calificado,No calificado,124.3,Sí,No,No,Sí,Mujer,No,19,No,0,6,6,5,12.2,0,0,6,7,5,10.8,0,10.8,1.4,1.74,Enrolled
Soltero,2da fase,1,Turismo,Diurna,Secundaria,118,Portugués,Grado 7 antiguo,Desconocido,Servicios,Estudiante,122.2,Sí,No,No,Sí,Mujer,No,22,No,0,6,10,4,10.5,0,0,6,14,1,11,0,7.6,2.6,0.32,Dropout
Soltero,Internacional,1,Administración,Diurna,Secundaria,150,Portugués,Básica ciclo 2,Secundaria completa,No calificado,Directivo,150,No,No,No,Sí,Hombre,No,19,No,0,5,5,5,10.6,0,0,5,8,5,11.6,0,12.4,0.5,1.79,Graduate
Soltero,Mayor de 23,1,Trabajo social (noche),Nocturna,Educación básica,133.1,Portugués,Primaria,Primaria,No calificado,Servicios,135.5,No,No,No,Sí,Mujer,No,58,No,0,6,6,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
Soltero,Especial Madeira,2,Trabajo social,Diurna,Secundaria,122,Portugués,Básica ciclo 3,Primaria,No calificado,Obrero calificado,127.3,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,8,4,11.25,0,0,6,6,6,12,0,10.8,1.4,1.74,Graduate
Soltero,Cambio carrera,1,Marketing,Diurna,Secundaria,127,Caboverdiano,Primaria,Primaria,No calificado,No calificado,127,Sí,No,No,Sí,Hombre,No,23,Sí,3,9,11,6,10.5,0,4,10,10,10,11.7,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,2,Periodismo,Diurna,Secundaria,122,Portugués,Primaria,Primaria,No calificado,No calificado,126.9,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,11,4,11,0,0,6,11,3,11.66666667,0,9.4,-0.8,-3.12,Enrolled
Soltero,3ra fase,3,Enfermería,Diurna,Secundaria,131,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Obrero calificado,127.5,Sí,No,No,Sí,Mujer,No,18,No,0,7,7,7,13.45714286,0,0,8,8,8,14.5125,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,2,Veterinaria,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 3,Otro,Otro,122,No,No,No,Sí,Mujer,No,20,No,0,5,6,5,12.6,0,0,5,8,4,12.33333333,0,7.6,2.6,0.32,Graduate
Soltero,2da fase,5,Veterinaria,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 3,Otro,Obrero calificado,115.8,No,No,No,No,Mujer,No,18,No,0,6,0,0,0,0,0,6,0,0,0,0,12.7,3.7,-1.7,Dropout
Soltero,2da fase,1,Marketing,Diurna,Secundaria,130,Portugués,Grado,Básica ciclo 3,Servicios,Servicios,121.6,No,No,No,Sí,Mujer,No,18,No,0,6,6,6,13.66666667,0,0,6,8,5,13.6,0,8.9,1.4,3.51,Graduate
Soltero,2da fase,4,Administración,Diurna,Secundaria,122,Portugués,Básica ciclo 3,Básica ciclo 3,Servicios,Obrero calificado,116.4,Sí,No,Sí,Sí,Mujer,Sí,18,No,0,5,5,5,11.6,0,0,5,5,5,11.8,0,11.1,0.6,2.02,Graduate
Soltero,Mayor de 23,1,Equinocultura,Diurna,Secundaria,114,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,Fuerzas armadas,120,No,No,No,Sí,Mujer,No,24,No,0,6,9,6,12.57142857,0,0,6,10,5,12.83333333,0,11.1,0.6,2.02,Dropout
Soltero,2da fase,4,Educación básica,Diurna,Secundaria,143,Portugués,Primaria,Primaria,No calificado,Servicios,127.3,Sí,No,No,Sí,Mujer,No,18,No,0,6,7,5,11.8,0,0,6,7,5,11.4,0,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,3,Administración,Diurna,Secundaria,127,Portugués,Secundaria completa,Básica ciclo 2,Servicios,Obrero calificado,123.5,Sí,No,No,Sí,Mujer,Sí,19,No,0,5,5,5,11.6,0,0,5,11,3,12.66666667,0,9.4,-0.8,-3.12,Enrolled
Soltero,2da fase,3,Trabajo social,Diurna,Secundaria,141,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,Obrero calificado,125.6,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,8,6,11.33333333,0,0,6,6,6,11.83333333,0,8.9,1.4,3.51,Graduate
Soltero,1ra fase general,1,Turismo,Diurna,Secundaria,129,Portugués,Básica ciclo 2,Básica ciclo 2,Agricultura,Agricultura,118.5,Sí,No,No,Sí,Mujer,No,18,No,0,6,6,6,10.66666667,0,0,6,6,6,11.5,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,2,Equinocultura,Diurna,Secundaria,140,Portugués,Básica ciclo 3,Primaria,No calificado,No calificado,129.5,Sí,No,No,Sí,Mujer,No,18,No,0,5,10,4,13.5,1,0,5,5,5,13.4,0,12.7,3.7,-1.7,Enrolled
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,137,Portugués,Básica ciclo 3,Básica ciclo 3,Servicios,Servicios,134.6,Sí,No,No,Sí,Mujer,Sí,19,No,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Graduate
Soltero,Especialización tecnológica,1,Veterinaria,Diurna,Secundaria,140,Portugués,Maestría,Maestría,Profesional,Agricultura,140,No,No,No,Sí,Mujer,No,22,No,2,6,9,6,13.33333333,0,1,6,9,4,11.5,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,1,Turismo,Diurna,Secundaria,143,Portugués,Pregrado,Primaria,Directivo,Directivo,133.2,Sí,No,No,Sí,Mujer,No,19,No,0,6,9,5,13.4,0,0,6,16,2,13.5,0,10.8,1.4,1.74,Enrolled
Viudo,2da fase,1,Trabajo social,Diurna,Secundaria,138,Portugués,Primaria,Primaria,No calificado,No calificado,133.5,Sí,No,No,Sí,Mujer,Sí,21,No,0,6,8,3,10.2,0,0,6,13,4,12.25,0,12.7,3.7,-1.7,Enrolled
Soltero,2da fase,1,Periodismo,Diurna,Secundaria,120,Portugués,Básica ciclo 3,Básica ciclo 2,No calificado,Obrero calificado,117.9,Sí,No,No,Sí,Mujer,Sí,21,No,0,6,6,5,13,0,0,6,7,6,12.83333333,0,8.9,1.4,3.51,Graduate
Soltero,1ra fase general,3,Enfermería,Diurna,Secundaria,144,Portugués,Básica ciclo 2,Básica ciclo 2,Servicios,Obrero calificado,128,Sí,No,No,Sí,Mujer,Sí,18,No,0,8,11,7,12.90857143,0,0,8,11,7,12.90857143,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,5,Educación básica,Diurna,Secundaria,123,Portugués,Secundaria completa,Otro 11,Administrativo,No calificado,113.2,Sí,No,No,Sí,Mujer,No,20,No,0,6,12,4,12,0,0,6,11,1,10,0,10.8,1.4,1.74,Dropout
Soltero,1ra fase general,3,Turismo,Diurna,Secundaria,129,Portugués,Primaria,Básica ciclo 2,Obrero calificado,Obrero calificado,122,Sí,No,No,Sí,Mujer,Sí,18,No,0,6,9,6,10.83333333,0,0,6,8,5,11,0,7.6,2.6,0.32,Enrolled
Soltero,Especial Madeira,3,Diseño comunicación,Diurna,Secundaria,152,Portugués,Secundaria completa,Básica ciclo 2,Administrativo,Operador maquinaria,156.9,Sí,No,No,Sí,Mujer,No,19,No,0,6,6,6,15.33333333,0,0,6,9,6,15.83333333,0,12.7,3.7,-1.7,Graduate
Soltero,1ra fase general,2,Enfermería,Diurna,Secundaria,130,Portugués,Secundaria completa,Básica ciclo 2,No calificado,No calificado,125.1,Sí,No,No,Sí,Mujer,Sí,18,No,0,7,9,6,12.81666667,0,0,8,11,6,12.875,0,11.1,0.6,2.02,Enrolled
Soltero,Internacional,1,Administración,Diurna,Secundaria,133.1,Brasileño,Estudios superiores especializados,Secundaria completa,Técnico,Administrativo,100,No,No,Sí,No,Hombre,No,26,Sí,6,7,7,6,13,0,2,6,6,2,14,0,11.1,0.6,2.02,Dropout
Soltero,Internacional,1,Ing. Informática,Diurna,Secundaria,160,Turco,Secundaria completa,Grado,143,152,160,No,No,Sí,Sí,Mujer,No,19,Sí,0,6,11,2,13.5,1,0,5,11,2,11,0,8.9,1.4,3.51,Enrolled
Casado,Mayor de 23,1,Trabajo social (noche),Nocturna,Secundaria,140,Portugués,Primaria,Primaria,No calificado,No calificado,101,No,No,No,Sí,Mujer,No,35,No,0,6,7,6,12.5,0,0,6,6,6,12.16666667,0,15.5,2.8,-4.06,Graduate
Soltero,3ra fase,1,Marketing,Diurna,Secundaria,133,Portugués,Secundaria completa,Secundaria completa,No calificado,No calificado,121.5,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,7,6,13,0,0,6,6,6,14.33333333,0,12.4,0.5,1.79,Graduate
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,138,Portugués,Básica ciclo 2,Primaria,No calificado,Agricultura,126.8,Sí,No,No,Sí,Hombre,No,18,No,0,5,6,4,11.75,0,0,5,10,5,12.57142857,1,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,5,Marketing,Diurna,Secundaria,142,Portugués,Básica ciclo 3,Básica ciclo 3,Obrero calificado,Técnico,132.9,No,No,No,Sí,Hombre,No,19,No,0,5,5,4,12.5,0,0,5,5,4,14.25,0,7.6,2.6,0.32,Graduate
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,115,Portugués,Secundaria completa,Secundaria completa,No calificado,No calificado,134.3,Sí,No,No,Sí,Hombre,No,25,No,16,17,19,17,11.61111111,0,14,17,22,17,12.05555556,0,12.4,0.5,1.79,Graduate
Soltero,2da fase,6,Turismo,Diurna,Secundaria,125,Portugués,Secundaria completa,Secundaria completa,Administrativo,Técnico,120.5,Sí,No,No,Sí,Hombre,No,18,No,0,6,6,6,14,0,0,6,6,6,14.66666667,0,11.1,0.6,2.02,Graduate
Soltero,2da fase,1,Agronomía,Diurna,Secundaria,170,Portugués,Secundaria completa,Maestría,No calificado,Servicios,144.1,Sí,No,Sí,No,Hombre,No,26,No,0,6,8,0,0,0,0,6,10,0,0,0,16.2,0.3,-0.92,Dropout
Soltero,Cambio carrera,1,Administración (noche),Nocturna,Secundaria,140,Portugués,Secundaria completa,Secundaria completa,Agricultura,Agricultura,100,No,No,No,Sí,Hombre,No,34,No,0,5,5,5,13.8,0,0,5,6,5,13.83333333,0,9.4,-0.8,-3.12,Graduate
Soltero,1ra fase general,2,Turismo,Diurna,Secundaria,110,Portugués,Maestría,Básica ciclo 3,Administrativo,Técnico,114.8,Sí,No,No,No,Hombre,No,18,No,0,5,6,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,114,Portugués,Grado,Grado 9 incompleto,Técnico,Servicios,111.9,No,No,No,No,Hombre,No,18,No,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,2da fase,3,Ing. Informática,Diurna,Secundaria,138,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Técnico,125.4,Sí,No,No,Sí,Hombre,Sí,18,No,0,5,9,4,12.25,0,0,5,9,3,12.33333333,0,8.9,1.4,3.51,Dropout
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,140,Portugués,Primaria,Primaria,No calificado,Administrativo,140,No,No,No,Sí,Hombre,No,20,No,0,6,12,3,11.5,0,0,6,12,3,13.66666667,0,12.4,0.5,1.79,Dropout
Soltero,Especialización tecnológica,1,Diseño comunicación,Diurna,Especialización tecnológica,140,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Administrativo,140,No,No,No,Sí,Hombre,No,25,No,2,7,9,6,12.57142857,0,5,9,9,9,12.55555556,0,16.2,0.3,-0.92,Graduate
Soltero,2da fase,1,Equinocultura,Diurna,Secundaria,132,Portugués,Pregrado,Secundaria completa,Administrativo,Directivo,127.8,No,No,No,Sí,Hombre,No,18,No,0,6,9,6,12,0,0,6,10,5,12.16666667,0,11.1,0.6,2.02,Dropout
Soltero,1ra fase general,1,Agronomía,Diurna,Secundaria,148,Portugués,Básica ciclo 3,Primaria,No calificado,No calificado,131.6,Sí,No,No,Sí,Hombre,No,19,No,8,12,17,11,12,2,4,12,21,12,12.30769231,0,15.5,2.8,-4.06,Graduate
Soltero,1ra fase general,1,Multimedia,Diurna,Secundaria,132,Portugués,Secundaria completa,Secundaria completa,Administrativo,Directivo,119.4,Sí,No,No,Sí,Hombre,No,20,No,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout
Soltero,3ra fase,2,Trabajo social,Diurna,Secundaria,126,Portugués,Básica ciclo 3,Primaria,Servicios,Obrero calificado,129.9,Sí,No,No,Sí,Hombre,Sí,20,No,1,7,9,6,12,0,2,6,6,6,11.16666667,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,1,Ing. Informática,Diurna,Secundaria,121,Portugués,Grado,Secundaria completa,Profesional,Técnico,114,No,No,No,Sí,Hombre,No,20,No,0,5,9,4,11.6,0,0,5,7,4,12.25,2,7.6,2.6,0.32,Enrolled
Soltero,1ra fase general,2,Administración,Diurna,Secundaria,120,Portugués,Secundaria completa,Primaria,Administrativo,No calificado,113.4,Sí,No,No,Sí,Hombre,Sí,19,No,0,5,5,0,0,0,0,5,5,0,0,0,11.1,0.6,2.02,Dropout
Soltero,1ra fase general,1,Administración,Diurna,Secundaria,123,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Servicios,117.8,No,No,No,Sí,Hombre,No,20,No,0,5,9,5,12,0,0,5,9,4,13,0,8.9,1.4,3.51,Enrolled
Soltero,1ra fase general,6,Enfermería,Diurna,Secundaria,122,Portugués,Secundaria completa,Secundaria completa,Técnico,Obrero calificado,114.3,Sí,No,No,Sí,Hombre,No,18,No,0,7,8,6,13.97666667,0,0,8,12,6,12.04166667,1,11.1,0.6,2.02,Enrolled
Soltero,1ra fase general,1,Marketing,Diurna,Secundaria,136,Portugués,Pregrado,Básica ciclo 2,143,163,129.7,Sí,No,No,Sí,Hombre,No,19,No,0,6,10,4,12.5,0,0,6,12,1,10,3,16.2,0.3,-0.92,Enrolled
Soltero,3ra fase,1,Administración,Diurna,Secundaria,119,Portugués,Primaria,Primaria,Obrero calificado,Obrero calificado,112,Sí,No,No,No,Hombre,No,20,No,0,5,5,0,0,0,0,5,0,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,Mayor de 23,1,Marketing,Diurna,Secundaria,120,Portugués,Básica ciclo 2,Primaria,Obrero calificado,Obrero calificado,140,No,No,No,Sí,Hombre,No,24,No,0,6,15,4,10.5,0,0,6,16,4,12.5,0,15.5,2.8,-4.06,Dropout
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,150,Portugués,Básica ciclo 2,Básica ciclo 2,No calificado,Operador maquinaria,150,Sí,No,No,Sí,Hombre,No,20,No,0,6,8,5,12.85714286,0,0,6,11,6,12.3,0,16.2,0.3,-0.92,Graduate
Soltero,1ra fase general,3,Marketing,Diurna,Secundaria,121,Portugués,Grado,Básica ciclo 3,Profesional,Operador maquinaria,122.4,Sí,No,No,Sí,Hombre,No,19,No,0,5,7,3,11.66666667,0,0,5,5,4,12,0,9.4,-0.8,-3.12,Enrolled
Soltero,Cambio institución,1,Ing. Informática,Diurna,Secundaria,140,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Administrativo,150,No,No,No,Sí,Hombre,No,23,No,0,5,7,2,13,0,0,5,11,1,10,0,8.9,1.4,3.51,Dropout
Soltero,2da fase,2,Turismo,Diurna,Secundaria,135,Portugués,Básica ciclo 3,Básica ciclo 3,Administrativo,Técnico,135,Sí,No,No,Sí,Hombre,No,20,No,0,6,8,6,11.83333333,0,0,6,9,5,10.4,0,7.6,2.6,0.32,Enrolled
Soltero,Cambio carrera,4,Trabajo social (noche),Nocturna,Secundaria,116,Portugués,Desconocido,Desconocido,Estudiante,Estudiante,116.2,No,No,No,Sí,Hombre,No,21,No,9,11,11,11,12.45454545,0,3,11,17,8,12.75,0,9.4,-0.8,-3.12,Graduate
Soltero,2da fase,2,Ing. Informática,Diurna,Secundaria,120,Portugués,Grado 11 incompleto,Otro 11,No calificado,No calificado,120.4,Sí,No,No,Sí,Hombre,No,20,No,0,5,6,3,11,0,0,5,6,0,0,0,10.8,1.4,1.74,Dropout
Casado,2da fase,5,Ing. Informática,Diurna,Secundaria,126,Portugués,Primaria,Básica ciclo 2,Administrativo,Administrativo,122.9,Sí,No,No,Sí,Hombre,No,21,No,0,5,10,4,13.2,0,0,5,7,4,14.25,2,7.6,2.6,0.32,Enrolled
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,170,Portugués,Secundaria completa,Básica ciclo 3,No calificado,Obrero calificado,155,No,No,No,Sí,Hombre,Sí,18,No,0,6,6,6,15.5,0,0,6,6,6,14.16666667,0,11.1,0.6,2.02,Graduate
Soltero,1ra fase general,3,Turismo,Diurna,Secundaria,123,Portugués,Secundaria completa,Secundaria completa,Administrativo,Técnico,123.4,Sí,No,No,Sí,Hombre,No,18,No,0,6,8,6,12.33333333,0,0,6,6,6,13.66666667,0,11.1,0.6,2.02,Graduate
Soltero,2da fase,1,Administración,Diurna,Secundaria,120,Portugués,Grado,Básica ciclo 2,Técnico,Obrero calificado,124.2,Sí,No,No,Sí,Hombre,No,18,No,0,5,13,5,12,0,0,5,9,4,11.4,0,13.9,-0.3,0.79,Enrolled
Soltero,Especialización tecnológica,1,Agronomía,Diurna,Especialización tecnológica,130,Portugués,Grado,Grado,Obrero calificado,Directivo,130,Sí,No,No,Sí,Hombre,No,20,No,0,6,12,4,11.6,0,0,6,11,5,11.5,0,15.5,2.8,-4.06,Enrolled
Soltero,2da fase,1,Periodismo,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 2,Administrativo,No calificado,126.2,No,No,No,Sí,Hombre,Sí,18,No,0,6,7,6,11.33333333,0,0,6,8,6,12.28571429,0,16.2,0.3,-0.92,Graduate
Soltero,2da fase,1,Periodismo,Diurna,Secundaria,117,Portugués,Primaria,Primaria,Estudiante,Administrativo,120.5,Sí,No,No,Sí,Hombre,No,19,No,0,6,12,0,0,1,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
Soltero,2da fase,1,Ing. Informática,Diurna,Secundaria,131,Portugués,Secundaria completa,Grado,No calificado,Fuerzas armadas,123.7,Sí,No,No,Sí,Hombre,No,20,No,0,5,7,4,12,0,0,5,8,2,12.5,0,10.8,1.4,1.74,Enrolled
Soltero,2da fase,1,Equinocultura,Diurna,Secundaria,130,Portugués,Básica ciclo 3,Básica ciclo 2,Administrativo,Obrero calificado,122.5,No,No,No,Sí,Hombre,No,19,No,0,5,11,4,12,1,0,5,9,5,12.6,0,9.4,-0.8,-3.12,Graduate
Soltero,Mayor de 23,1,Administración (noche),Nocturna,Secundaria,133,Portugués,Primaria,Primaria,No calificado,Servicios,139.2,Sí,No,Sí,Sí,Hombre,No,33,No,0,5,11,2,12.5,0,0,5,9,2,11.5,1,12.7,3.7,-1.7,Dropout
Soltero,Cambio institución,1,Multimedia,Diurna,Secundaria,128,Portugués,Pregrado,Secundaria completa,Técnico,Técnico,131.2,Sí,No,No,Sí,Hombre,No,21,No,6,12,12,12,13.66666667,0,4,11,16,11,13,0,8.9,1.4,3.51,Graduate
Casado,Mayor de 23,1,Agronomía,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Básica ciclo 3,Administrativo,Administrativo,120,No,No,Sí,No,Hombre,No,25,No,0,6,17,2,14.5,2,0,6,13,0,0,1,15.5,2.8,-4.06,Dropout
Soltero,1ra fase general,1,Veterinaria,Diurna,Secundaria,123,Portugués,Secundaria completa,Secundaria completa,Administrativo,No calificado,116.7,Sí,No,No,Sí,Hombre,Sí,20,No,0,6,10,4,13.2,0,0,6,8,0,0,0,12.4,0.5,1.79,Dropout
Soltero,Ciclo corto,1,Veterinaria,Diurna,Técnico,150,Portugués,Secundaria completa,Secundaria completa,No calificado,Administrativo,150,Sí,No,No,Sí,Hombre,Sí,22,No,1,7,11,5,12.16666667,0,4,8,14,5,14.8,0,8.9,1.4,3.51,Dropout
Divorciado,Mayor de 23,1,Periodismo,Diurna,Educación básica,133.1,Portugués,Primaria,Primaria,No calificado,Directivo,117.5,No,No,No,Sí,Mujer,No,39,No,0,6,10,4,11.25,0,0,6,6,6,11.33333333,0,10.8,1.4,1.74,Graduate
Soltero,1ra fase general,2,Marketing,Diurna,Secundaria,140,Portugués,Grado,Secundaria completa,Profesional,Agricultura,137.6,Sí,No,No,Sí,Hombre,Sí,21,No,0,6,8,6,15.16666667,0,0,6,7,6,14.42857143,0,8.9,1.4,3.51,Graduate
Soltero,2da fase,1,Turismo,Diurna,Secundaria,126,Portugués,Secundaria completa,Secundaria completa,No calificado,No calificado,124.3,No,No,No,Sí,Mujer,Sí,19,No,0,6,8,6,11.16666667,0,0,6,7,4,13.4,0,16.2,0.3,-0.92,Graduate
Soltero,Mayor de 23,1,Enfermería,Diurna,Educación básica,133.1,Portugués,Primaria,Primaria,No calificado,Obrero calificado,116,No,No,No,Sí,Mujer,Sí,26,No,0,7,8,6,10.98333333,0,0,7,8,6,10.98333333,0,7.6,2.6,0.32,Graduate
Soltero,3ra fase,2,Trabajo social,Diurna,Secundaria,121,Portugués,Básica ciclo 3,Secundaria completa,Administrativo,Técnico,121.4,Sí,No,No,Sí,Mujer,Sí,19,No,0,6,8,4,10.75,0,0,6,11,5,11.5,0,15.5,2.8,-4.06,Graduate
Soltero,Ciclo corto,1,Veterinaria,Diurna,Técnico,140,Portugués,Secundaria completa,Grado,Administrativo,Profesional,142.8,Sí,No,No,No,Mujer,Sí,20,No,7,12,15,11,13.38461538,0,4,9,13,7,14.28571429,0,8.9,1.4,3.51,Graduate
Soltero,2da fase,1,Marketing,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Primaria,Administrativo,No calificado,96,Sí,No,No,Sí,Mujer,Sí,25,No,0,6,8,6,11.28571429,0,0,6,10,5,12.2,0,15.5,2.8,-4.06,Enrolled
Soltero,Cambio carrera,1,Trabajo social (noche),Nocturna,Secundaria,131,Portugués,Básica ciclo 3,Primaria,Operador maquinaria,Servicios,125,No,No,No,Sí,Hombre,No,24,No,0,6,13,0,0,3,0,6,6,0,0,0,16.2,0.3,-0.92,Dropout
Soltero,2da fase,6,Ing. Informática,Diurna,Secundaria,124,Portugués,Básica ciclo 3,Básica ciclo 3,Administrativo,Estudiante,126.1,Sí,No,No,Sí,Hombre,No,20,No,0,5,7,4,13,0,0,5,9,5,14.83333333,3,7.6,2.6,0.32,Graduate
Casado,Mayor de 23,1,Agronomía,Diurna,Secundaria,120,Portugués,Primaria,Primaria,No calificado,No calificado,155.8,No,No,No,Sí,Hombre,No,29,No,0,6,9,6,16.11111111,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,Graduate
Soltero,1ra fase general,1,Periodismo,Diurna,Secundaria,133.1,Portugués,Secundaria completa,Grado,No calificado,No calificado,116,No,No,No,Sí,Hombre,No,20,No,0,6,8,6,11.5,0,0,6,8,6,11,0,16.2,0.3,-0.92,Graduate
Soltero,Especialización tecnológica,1,Equinocultura,Diurna,Especialización tecnológica,110,Portugués,Grado,Maestría,Profesional,Profesional,110,Sí,No,No,Sí,Hombre,No,20,No,0,6,15,4,10.75,0,0,6,12,2,10.5,0,13.9,-0.3,0.79,Dropout
Soltero,Mayor de 23,1,Marketing,Diurna,Educación básica,133.1,Portugués,Básica ciclo 3,Secundaria completa,Servicios,Operador maquinaria,97.2,Sí,No,No,Sí,Hombre,Sí,24,No,0,6,10,4,11.6,0,0,6,8,5,13,0,11.1,0.6,2.02,Graduate
Soltero,Mayor de 23,1,Enfermería,Diurna,Educación básica,133.1,Portugués,Secundaria completa,Grado,Profesional,Profesional,100,No,No,Sí,Sí,Hombre,No,24,No,0,7,21,0,0,3,0,7,7,0,0,0,16.2,0.3,-0.92,Dropout
Soltero,Otra carrera,1,Ing. Informática,Diurna,Profesional,140,Portugués,Grado,Secundaria completa,Profesional,Servicios,140,No,No,No,Sí,Hombre,No,23,No,0,5,5,5,13.8,0,0,5,7,5,14.14285714,0,11.1,0.6,2.02,Graduate
